Date,Open,High,Low,Close
19-May-2021,19358.60,19537.05,19171.90,19273.11,
20-May-2021,18986.40,18986.40,18433.75,18574.52,
21-May-2021,18735.88,18829.25,18608.92,18641.76,
24-May-2021,18688.10,18688.10,18235.66,18530.73,
25-May-2021,18743.26,19019.09,18656.82,18692.28,
26-May-2021,18568.41,18568.41,18189.15,18239.82,
27-May-2021,18300.10,18596.59,18158.50,18374.31,
28-May-2021,18763.56,18970.90,18366.97,18461.48,
31-May-2021,18564.14,18931.95,18374.61,18877.33,
1-June-2021,18996.69,18996.69,18359.37,18570.51,
2-June-2021,18608.27,18915.32,18571.12,18840.63,
3-June-2021,18978.56,19111.39,18789.52,18910.21,
4-June-2021,18851.40,19106.74,18741.51,19040.30,
7-June-2021,19164.78,19359.65,19007.64,19033.48,
8-June-2021,19077.75,19078.50,18539.67,18770.53,
9-June-2021,18811.17,18992.33,18519.65,18634.12,
10-June-2021,18741.56,19016.83,18737.10,18822.55,
11-June-2021,18957.27,19474.14,18851.95,19425.94,
14-June-2021,19506.44,19567.50,18930.02,19420.94,
15-June-2021,19447.73,19540.80,19301.48,19334.26,
16-June-2021,19255.97,19419.40,18779.87,18835.95,
17-June-2021,18662.13,18863.63,18322.22,18429.51,
18-June-2021,18424.34,18432.28,17514.46,18058.59,
21-June-2021,17716.15,18240.95,17583.81,18195.96,
22-June-2021,18338.44,18456.48,18199.58,18258.73,
23-June-2021,18392.53,18490.20,18040.98,18067.30,
24-June-2021,18122.76,18325.86,18074.90,18195.89,
25-June-2021,18374.02,18818.87,18353.88,18703.89,
28-June-2021,18846.48,19013.67,18626.55,18941.60,
29-June-2021,18972.39,18996.31,18627.24,18686.04,
30-June-2021,18802.26,18974.17,18627.98,18664.75,
1-July-2021,18730.73,18805.44,18601.21,18651.47,
2-July-2021,18725.13,18735.27,18354.58,18432.93,
5-July-2021,18573.56,18741.49,18471.06,18706.86,
6-July-2021,18707.60,18805.91,18554.18,18614.20,
7-July-2021,18610.94,19091.75,18454.42,19043.85,
8-July-2021,19090.82,19090.82,18494.68,18580.85,
9-July-2021,18591.29,19015.62,18579.79,18978.42,
12-July-2021,19084.28,19230.59,18850.23,18950.60,
13-July-2021,19066.24,19183.12,19000.63,19077.33,
14-July-2021,19144.47,19209.32,19019.15,19117.53,
15-July-2021,19177.98,19349.50,19066.71,19267.65,
16-July-2021,19394.85,19523.20,19323.43,19499.18,
19-July-2021,19343.70,19558.42,19104.19,19221.02,
20-July-2021,19212.27,19221.50,18607.25,18761.08,
22-July-2021,18972.93,19402.62,18972.93,19327.53,
23-July-2021,19464.03,19566.56,19340.90,19383.13,
26-July-2021,19578.58,19640.07,19354.77,19503.49,
27-July-2021,19675.38,19943.29,19610.77,19830.00,
28-July-2021,19937.58,20143.70,19506.65,20110.07,
29-July-2021,20231.54,21375.29,20141.81,21223.72,
30-July-2021,21235.46,21431.20,20957.32,21011.62,
2-August-2021,21184.65,21242.99,20932.41,21030.28,
3-August-2021,21086.44,21125.61,20739.84,21013.13,
4-August-2021,21123.85,21414.06,20835.30,20970.08,
5-August-2021,21052.63,21302.65,20614.21,21256.66,
6-August-2021,21359.54,21493.08,21109.39,21150.41,
9-August-2021,21322.70,21322.70,20720.91,20824.86,
10-August-2021,20890.80,20914.48,20161.82,20258.37,
11-August-2021,20432.66,21009.48,20418.39,20969.66,
12-August-2021,21048.26,21136.36,20874.53,21034.49,
13-August-2021,20988.33,21296.15,20643.53,21164.27,
16-August-2021,21310.10,21739.58,21094.85,21542.32,
17-August-2021,21550.80,21620.84,20844.46,20975.73,
18-August-2021,21026.35,21088.24,20655.88,20773.67,
20-August-2021,20338.30,20338.30,19230.91,19339.44,
23-August-2021,19589.36,19739.86,18738.48,19208.81,
24-August-2021,19461.68,19868.18,19405.84,19739.37,
25-August-2021,19905.77,20060.10,19682.64,19800.18,
26-August-2021,19820.90,19840.08,19430.00,19530.91,
27-August-2021,19630.56,19877.61,19609.41,19811.74,
30-August-2021,19987.40,20412.48,19982.44,20330.58,
31-August-2021,20376.71,20639.04,20224.52,20579.75,
1-September-2021,20673.87,20676.86,20139.19,20203.06,
2-September-2021,20308.12,20434.79,20233.78,20358.63,
3-September-2021,20397.08,20714.93,20272.71,20617.15,
6-September-2021,20726.20,20824.69,20449.99,20666.77,
7-September-2021,20730.88,20909.22,20522.62,20569.27,
8-September-2021,20505.20,20654.27,20369.97,20508.14,
9-September-2021,20496.04,20774.64,20480.92,20703.95,
13-September-2021,20763.59,21059.92,20724.20,21008.22,
14-September-2021,21155.02,21158.50,20878.27,20929.64,
15-September-2021,20994.81,21207.17,20861.01,21136.83,
16-September-2021,21226.42,21355.73,20955.87,21001.60,
17-September-2021,21153.53,21153.53,20228.82,20477.72,
20-September-2021,20059.83,20073.74,18985.90,19084.68,
21-September-2021,19082.50,19615.69,18899.88,19585.27,
22-September-2021,19689.82,20019.75,19529.59,19892.56,
23-September-2021,20174.82,20274.75,20071.97,20230.43,
24-September-2021,20247.00,20261.11,19572.98,19764.00,
27-September-2021,19791.92,19932.94,19637.18,19686.82,
28-September-2021,19735.50,20033.05,19672.11,19872.70,
29-September-2021,19776.11,20485.56,19738.96,20366.39,
30-September-2021,20469.70,20624.56,20119.64,20182.06,
1-October-2021,20060.58,20453.84,19848.44,20306.43,
4-October-2021,20421.00,20868.30,20183.48,20845.95,
5-October-2021,20801.17,21045.37,20732.24,20815.02,
6-October-2021,20962.29,21037.26,20126.42,20194.40,
7-October-2021,20416.17,20467.12,20232.40,20272.68,
8-October-2021,20406.12,20770.81,20290.80,20316.46,
11-October-2021,20512.46,20821.15,20426.30,20676.97,
12-October-2021,20824.69,20944.02,20520.78,20894.01,
13-October-2021,20963.14,21411.47,20805.46,21205.33,
14-October-2021,21471.64,21763.68,21333.86,21492.95,
18-October-2021,21950.24,22578.92,21923.58,22419.37,
19-October-2021,22639.77,22654.21,21754.21,21888.69,
20-October-2021,21854.99,21854.99,21206.80,21382.07,
21-October-2021,21587.97,21624.01,20597.26,20947.60,
22-October-2021,21008.13,21008.13,20151.66,20333.74,
25-October-2021,20363.68,20545.78,19864.63,20296.64,
26-October-2021,20368.45,20944.59,20355.33,20883.66,
27-October-2021,20948.77,20952.44,20433.92,20503.12,
28-October-2021,20257.06,20346.20,19890.23,19988.57,
29-October-2021,19944.76,20371.10,19730.27,20017.34,
1-November-2021,20339.24,20711.78,20221.19,20671.46,
2-November-2021,20810.74,20810.74,20239.54,20272.99,
3-November-2021,20361.76,20540.75,20291.62,20462.49,
4-November-2021,20636.10,20636.10,20440.93,20467.11,
8-November-2021,20638.43,20732.67,20211.84,20686.36,
9-November-2021,20710.04,20800.07,20417.15,20498.32,
10-November-2021,20421.62,20453.01,19964.56,20074.99,
11-November-2021,20115.78,20286.74,20000.82,20137.81,
12-November-2021,20461.95,20463.70,20052.92,20259.94,
15-November-2021,20360.67,20361.02,19756.51,19784.39,
16-November-2021,19795.90,20019.76,19612.35,19681.22,
17-November-2021,19623.52,19820.50,19528.75,19616.70,
18-November-2021,19719.90,19750.74,18991.70,19076.16,
22-November-2021,19105.47,19298.01,18752.71,19089.07,
23-November-2021,19172.98,19819.05,19172.98,19752.87,
24-November-2021,19790.93,19993.60,19602.18,19703.09,
25-November-2021,19785.69,19856.09,19488.65,19762.12,
26-November-2021,19534.72,19566.49,18656.49,18703.68,
29-November-2021,18725.65,18989.16,18211.48,18654.38,
30-November-2021,18715.65,18957.43,18130.83,18217.79,
1-December-2021,18361.96,18714.86,18308.97,18654.90,
2-December-2021,18698.68,18967.46,18490.31,18934.83,
3-December-2021,18968.56,19158.29,18847.83,18919.35,
6-December-2021,18860.56,19097.91,18610.04,18663.81,
7-December-2021,18873.52,19330.53,18862.52,19261.17,
8-December-2021,19464.21,19615.51,19230.61,19592.68,
9-December-2021,19680.09,19764.74,19469.95,19724.96,
10-December-2021,19672.62,19853.78,19625.98,19806.63,
13-December-2021,20071.62,20194.21,19746.99,19765.38,
14-December-2021,19685.23,19963.12,19569.21,19808.89,
15-December-2021,19847.70,19955.33,19568.24,19606.40,
16-December-2021,19762.57,19820.72,19434.47,19586.03,
17-December-2021,19483.13,19558.30,19138.67,19178.12,
20-December-2021,18945.67,18945.67,18209.47,18466.67,
21-December-2021,18670.43,19238.90,18642.02,19018.45,
22-December-2021,19156.84,19355.20,19129.14,19334.91,
23-December-2021,19484.86,19628.04,19222.75,19282.46,
24-December-2021,19356.51,19379.78,18968.06,19163.62,
27-December-2021,19119.83,19139.53,18910.57,19094.92,
28-December-2021,19191.61,19310.57,19149.43,19263.67,
29-December-2021,19233.76,19246.83,18937.00,19068.97,
30-December-2021,19086.02,19186.74,18810.10,18849.42,
31-December-2021,18884.29,19339.24,18884.29,19245.75,
3-January-2022,19344.90,19699.79,19224.91,19653.91,
4-January-2022,19745.21,19806.92,19391.08,19544.57,
5-January-2022,19534.42,19888.91,19452.56,19858.75,
6-January-2022,19827.89,19963.40,19674.53,19745.20,
7-January-2022,19782.81,19912.43,19665.73,19853.66,
10-January-2022,19967.97,19998.37,19776.41,19904.74,
11-January-2022,19828.99,19832.27,19334.27,19356.98,
12-January-2022,19567.12,19688.37,19525.01,19652.85,
13-January-2022,19755.19,20470.79,19734.68,20410.90,
14-January-2022,20357.99,20496.62,20239.29,20344.81,
17-January-2022,20395.70,20544.28,20036.45,20417.67,
18-January-2022,20529.13,20531.93,19903.40,19955.68,
19-January-2022,19937.43,20265.02,19792.96,20133.53,
20-January-2022,20169.92,20363.20,20080.92,20215.76,
21-January-2022,20187.35,20187.35,19641.19,19827.77,
24-January-2022,19707.14,19707.14,18702.99,18831.16,
25-January-2022,18774.98,19130.17,18608.30,19007.69,
27-January-2022,18840.71,19079.15,18516.10,18934.62,
28-January-2022,19152.54,19514.50,18939.13,18985.96,
31-January-2022,19318.76,19318.76,18948.48,18984.62,
1-February-2022,19186.76,19972.20,18998.11,19918.63,
2-February-2022,20077.91,20113.56,19891.76,20095.98,
3-February-2022,20009.73,20244.25,19897.09,20042.50,
4-February-2022,20119.98,20492.50,20051.93,20298.25,
7-February-2022,20328.81,20712.85,20181.52,20320.69,
8-February-2022,20457.79,20651.09,20021.79,20535.63,
9-February-2022,20674.03,20907.04,20516.03,20859.71,
10-February-2022,20928.43,21216.02,20909.39,21138.58,
11-February-2022,21020.42,21235.54,20916.86,21069.80,
14-February-2022,20209.35,20660.30,19949.21,20005.32,
15-February-2022,20206.75,20450.74,19635.76,20398.16,
16-February-2022,20504.23,20543.19,20187.08,20263.74,
17-February-2022,20375.59,20496.45,20148.79,20229.11,
18-February-2022,20171.10,20414.52,20127.93,20178.34,
21-February-2022,20015.93,20156.57,19758.16,19788.63,
22-February-2022,19236.30,19596.57,19135.93,19533.44,
23-February-2022,19668.74,19723.40,19526.77,19561.75,
24-February-2022,18868.34,19345.56,18541.39,18606.47,
25-February-2022,18953.84,19784.26,18953.84,19706.74,
28-February-2022,19598.92,20842.09,19505.70,20783.75,
2-March-2022,20747.23,21853.14,20747.23,21735.34,
3-March-2022,22133.52,22318.76,21832.02,22023.57,
4-March-2022,22024.50,22266.14,21213.06,21286.21,
7-March-2022,21303.25,21927.71,21275.34,21855.97,
8-March-2022,22006.17,22006.17,21164.65,21432.38,
9-March-2022,21496.69,21546.05,21164.17,21283.79,
10-March-2022,21343.72,21758.70,20981.97,21717.38,
11-March-2022,21759.10,22142.93,21702.39,21841.24,
14-March-2022,21863.70,21903.53,21488.01,21753.54,
15-March-2022,21569.49,21571.73,20663.09,20808.90,
16-March-2022,21035.84,21407.63,20974.87,21341.00,
17-March-2022,21480.50,22004.95,21480.50,21737.57,
21-March-2022,21942.28,22419.88,21885.91,22107.45,
22-March-2022,22278.90,22510.06,21980.62,22247.33,
23-March-2022,22463.95,22753.03,22120.92,22587.38,
24-March-2022,22604.77,23094.18,22603.86,22951.99,
25-March-2022,23010.27,23207.03,22815.29,22928.75,
28-March-2022,22917.57,23230.34,22785.37,23090.31,
29-March-2022,23133.90,23316.61,22903.07,23133.30,
30-March-2022,23056.04,23058.50,22413.83,22464.09,
31-March-2022,22462.14,22582.36,22318.15,22368.34,
1-April-2022,22427.35,22792.74,22400.78,22535.30,
4-April-2022,22593.16,23104.55,22559.54,22994.15,
5-April-2022,23180.67,23180.67,22932.46,23031.04,
6-April-2022,23026.41,23537.12,22957.70,23386.12,
7-April-2022,23450.19,23504.23,22962.16,23043.78,
8-April-2022,23203.32,23605.03,23168.11,23495.24,
11-April-2022,23556.61,23742.99,23492.74,23595.15,
12-April-2022,23515.29,23517.18,22469.72,22769.69,
13-April-2022,22950.29,23203.14,22860.73,22906.47,
18-April-2022,22990.69,23171.27,22752.57,22972.42,
19-April-2022,23162.51,23510.65,22647.22,22898.62,
20-April-2022,23058.08,23149.71,22657.59,22804.19,
21-April-2022,22881.87,22941.24,22545.01,22790.17,
22-April-2022,22632.35,22755.02,22263.24,22295.89,
25-April-2022,21951.19,21951.19,21329.80,21469.08,
26-April-2022,21646.55,21726.65,21474.95,21652.51,
27-April-2022,21500.05,21776.23,21248.78,21656.61,
28-April-2022,21932.72,21932.72,21544.15,21779.20,
29-April-2022,21883.38,22005.48,21584.60,21654.75,
2-May-2022,21475.53,21876.75,21212.51,21821.15,
4-May-2022,22044.15,22044.15,21138.44,21191.33,
5-May-2022,21540.83,21791.44,21291.54,21342.78,
6-May-2022,20723.37,20792.60,20371.22,20680.34,
9-May-2022,20394.94,20500.61,20071.90,20270.37,
10-May-2022,20105.23,20229.10,19073.09,19130.27,
11-May-2022,19179.27,19461.83,18636.96,19115.07,
12-May-2022,18954.57,19056.42,18163.42,18399.16,
13-May-2022,18605.25,18864.79,17878.39,17946.07,
16-May-2022,18217.69,18508.06,17952.66,18061.05,
17-May-2022,18329.33,19494.76,18327.64,19437.24,
18-May-2022,19635.28,19646.24,19221.24,19384.77,
19-May-2022,18834.89,18906.40,18419.29,18564.11,
20-May-2022,19133.77,19312.35,18946.52,19259.77,
23-May-2022,18683.17,18683.17,17423.00,17655.22,
24-May-2022,17736.77,17925.48,17366.73,17422.37,
25-May-2022,17501.99,17602.64,17044.92,17176.52,
26-May-2022,17411.14,17859.52,16953.59,17751.41,
27-May-2022,18061.16,18089.42,17515.65,17665.98,
